날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-06-12 08,부산 중구,광복동,221112,.003,.3,.008,.019,14,11
2020-06-12 09,부산 중구,광복동,221112,.003,.3,.007,.021,10,11
2020-06-12 10,부산 중구,광복동,221112,.004,.3,.009,.022,26,17
2020-06-12 11,부산 중구,광복동,221112,.004,.4,.014,.023,35,18
2020-06-12 12,부산 중구,광복동,221112,.004,.3,.016,.016,35,21
2020-06-12 13,부산 중구,광복동,221112,.003,.3,.015,.013,22,13
2020-06-12 14,부산 중구,광복동,221112,.004,.3,.012,.014,12,14
2020-06-12 15,부산 중구,광복동,221112,.003,.3,.022,.015,21,14
2020-06-12 16,부산 중구,광복동,221112,.003,.3,.027,.011,16,14
2020-06-12 17,부산 중구,광복동,221112,.003,.3,.028,.01,25,15
2020-06-12 18,부산 중구,광복동,221112,.003,.3,.025,.011,8,12
2020-06-12 19,부산 중구,광복동,221112,.003,.3,.024,.01,7,10
2020-06-12 20,부산 중구,광복동,221112,.003,.3,.026,.009,7,8
2020-06-12 21,부산 중구,광복동,221112,.003,.3,.024,.01,8,6
2020-06-12 22,부산 중구,광복동,221112,.003,.3,.021,.012,9,10
2020-06-12 23,부산 중구,광복동,221112,.003,.3,.012,.017,9,10
2020-06-12 24,부산 중구,광복동,221112,.003,.3,.017,.01,8,8
2020-06-13 01,부산 중구,광복동,221112,.003,.3,.014,.011,7,9
2020-06-13 02,부산 중구,광복동,221112,.003,.3,.012,.012,4,3
2020-06-13 03,부산 중구,광복동,221112,.003,.4,.006,.018,7,5
2020-06-13 04,부산 중구,광복동,221112,.003,.4,.007,.022,9,8
2020-06-13 05,부산 중구,광복동,221112,.003,.4,.012,.022,6,4
2020-06-13 06,부산 중구,광복동,221112,.003,.4,.011,.023,4,2
2020-06-13 07,부산 중구,광복동,221112,.003,.4,.01,.022,7,6
2020-06-13 08,부산 중구,광복동,221112,.003,.5,.007,.025,7,5
2020-06-13 09,부산 중구,광복동,221112,.003,.4,.009,.023,6,2
2020-06-13 10,부산 중구,광복동,221112,.004,.5,.006,.027,7,5
2020-06-13 11,부산 중구,광복동,221112,.005,.4,.008,.03,10,10
2020-06-13 12,부산 중구,광복동,221112,.005,.4,.016,.027,11,11
2020-06-13 13,부산 중구,광복동,221112,.005,.4,.022,.023,12,18
2020-06-13 14,부산 중구,광복동,221112,.004,.4,.034,.017,17,10
2020-06-13 15,부산 중구,광복동,221112,.004,.4,.038,.016,18,11
2020-06-13 16,부산 중구,광복동,221112,.004,.4,.041,.019,18,16
2020-06-13 17,부산 중구,광복동,221112,.005,.5,.069,.02,21,13
2020-06-13 18,부산 중구,광복동,221112,.005,.4,.045,.022,29,29
2020-06-13 19,부산 중구,광복동,221112,.004,.4,.02,.023,19,17
2020-06-13 20,부산 중구,광복동,221112,.003,.4,.016,.02,14,10
2020-06-13 21,부산 중구,광복동,221112,.003,.4,.01,.022,13,11
2020-06-13 22,부산 중구,광복동,221112,.003,.3,.006,.018,9,12
2020-06-13 23,부산 중구,광복동,221112,.003,.3,.007,.015,11,8
2020-06-13 24,부산 중구,광복동,221112,.003,.3,.008,.014,9,6
2020-06-14 01,부산 중구,광복동,221112,.003,.3,.011,.012,2,
2020-06-14 02,부산 중구,광복동,221112,.003,.3,.008,.015,2,4
2020-06-14 03,부산 중구,광복동,221112,.003,.3,.008,.015,2,3
2020-06-14 04,부산 중구,광복동,221112,.003,.3,.01,.011,3,4
2020-06-14 05,부산 중구,광복동,221112,.003,.3,.013,.008,5,3
2020-06-14 06,부산 중구,광복동,221112,.003,.3,.018,.01,6,3
2020-06-14 07,부산 중구,광복동,221112,.003,.3,.019,.008,13,7
2020-06-14 08,부산 중구,광복동,221112,.003,.3,.016,.007,7,7
2020-06-14 09,부산 중구,광복동,221112,.003,.3,.015,.007,5,3
2020-06-14 10,부산 중구,광복동,221112,.003,.3,.014,.009,3,3
2020-06-14 11,부산 중구,광복동,221112,.003,.3,.019,.008,5,3
2020-06-14 12,부산 중구,광복동,221112,.003,.3,.026,.007,15,6
2020-06-14 13,부산 중구,광복동,221112,.003,.3,.032,.006,3,6
2020-06-14 14,부산 중구,광복동,221112,.003,.4,.034,.007,4,2
2020-06-14 15,부산 중구,광복동,221112,.003,.4,.037,.007,7,2
2020-06-14 16,부산 중구,광복동,221112,.003,.4,.039,.006,9,8
2020-06-14 17,부산 중구,광복동,221112,.003,.4,.041,.006,11,10
2020-06-14 18,부산 중구,광복동,221112,.003,.4,.039,.008,11,9
2020-06-14 19,부산 중구,광복동,221112,.003,.5,.038,.01,19,12
2020-06-14 20,부산 중구,광복동,221112,.003,.5,.032,.014,16,11
2020-06-14 21,부산 중구,광복동,221112,.004,.5,.022,.018,21,12
2020-06-14 22,부산 중구,광복동,221112,.004,.5,.022,.014,19,13
2020-06-14 23,부산 중구,광복동,221112,.003,.5,.025,.01,15,11
2020-06-14 24,부산 중구,광복동,221112,.003,.4,.023,.01,14,7
2020-06-15 01,부산 중구,광복동,221112,.003,.4,.02,.014,12,8
2020-06-15 02,부산 중구,광복동,221112,.003,.4,.035,.006,20,8
2020-06-15 03,부산 중구,광복동,221112,.003,.3,.04,.004,26,
2020-06-15 04,부산 중구,광복동,221112,.003,.3,.042,.003,21,6
2020-06-15 05,부산 중구,광복동,221112,.003,.3,.038,.004,21,12
2020-06-15 06,부산 중구,광복동,221112,.003,.3,.031,.006,24,12
2020-06-15 07,부산 중구,광복동,221112,.003,.3,.032,.006,19,12
2020-06-15 08,부산 중구,광복동,221112,.003,.3,.033,.007,24,12
2020-06-15 09,부산 중구,광복동,221112,.003,.3,.036,.008,16,8
2020-06-15 10,부산 중구,광복동,221112,.003,.3,.044,.007,19,17
2020-06-15 11,부산 중구,광복동,221112,.003,.4,.049,.007,21,10
2020-06-15 12,부산 중구,광복동,221112,.003,.4,.056,.007,26,12
2020-06-15 13,부산 중구,광복동,221112,.003,.4,.054,.012,26,23
2020-06-15 14,부산 중구,광복동,221112,.004,.4,.056,.014,28,14
2020-06-15 15,부산 중구,광복동,221112,.004,.4,.043,.021,31,18
2020-06-15 16,부산 중구,광복동,221112,.004,.4,.063,.016,41,19
2020-06-15 17,부산 중구,광복동,221112,.004,.4,.055,.017,39,20
2020-06-15 18,부산 중구,광복동,221112,.004,.4,.057,.016,40,18
2020-06-15 19,부산 중구,광복동,221112,.004,.4,.048,.016,38,19
2020-06-15 20,부산 중구,광복동,221112,.004,.4,.038,.018,35,14
2020-06-15 21,부산 중구,광복동,221112,.004,.3,.037,.016,28,14
2020-06-15 22,부산 중구,광복동,221112,.004,.4,.034,.018,29,13
2020-06-15 23,부산 중구,광복동,221112,.004,.4,.034,.018,24,14
2020-06-15 24,부산 중구,광복동,221112,.004,.4,.028,.021,22,13
2020-06-16 01,부산 중구,광복동,221112,.004,.3,.044,.01,25,17
2020-06-16 02,부산 중구,광복동,221112,.005,.4,.036,.014,24,10
