날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-02-11 19,부산 중구,광복동,221112,.004,.5,.033,.021,46,33
2020-02-11 20,부산 중구,광복동,221112,.004,.5,.031,.022,49,33
2020-02-11 21,부산 중구,광복동,221112,.004,.5,.033,.02,53,33
2020-02-11 22,부산 중구,광복동,221112,.003,.5,.032,.019,44,35
2020-02-11 23,부산 중구,광복동,221112,.004,.5,.033,.017,34,29
2020-02-11 24,부산 중구,광복동,221112,.004,.5,.03,.018,38,25
2020-02-12 01,부산 중구,광복동,221112,.003,.5,.015,.027,43,26
2020-02-12 02,부산 중구,광복동,221112,.003,.5,.014,.026,37,30
2020-02-12 03,부산 중구,광복동,221112,.003,.5,.02,.023,42,28
2020-02-12 04,부산 중구,광복동,221112,.003,.4,.03,.015,37,28
2020-02-12 05,부산 중구,광복동,221112,.003,.5,.022,.02,39,26
2020-02-12 06,부산 중구,광복동,221112,.003,.5,.007,.031,38,32
2020-02-12 07,부산 중구,광복동,221112,.003,.6,.003,.036,45,28
2020-02-12 08,부산 중구,광복동,221112,.003,.6,.004,.039,51,33
2020-02-12 09,부산 중구,광복동,221112,.003,.6,.012,.034,44,36
2020-02-12 10,부산 중구,광복동,221112,.003,.5,.028,.018,47,38
2020-02-12 11,부산 중구,광복동,221112,.003,.5,.032,.013,35,29
2020-02-12 12,부산 중구,광복동,221112,.004,.4,.029,.014,33,23
2020-02-12 13,부산 중구,광복동,221112,.004,.4,.029,.013,32,25
2020-02-12 14,부산 중구,광복동,221112,.004,.5,.023,.018,31,25
2020-02-12 15,부산 중구,광복동,221112,.004,.4,.025,.017,18,13
2020-02-12 16,부산 중구,광복동,221112,.004,.4,.025,.016,11,14
2020-02-12 17,부산 중구,광복동,221112,.004,.5,.021,.02,16,11
2020-02-12 18,부산 중구,광복동,221112,.003,.5,.02,.021,14,9
2020-02-12 19,부산 중구,광복동,221112,.003,.5,.017,.022,15,8
2020-02-12 20,부산 중구,광복동,221112,.003,.5,.015,.024,20,9
2020-02-12 21,부산 중구,광복동,221112,.003,.5,.018,.019,16,12
2020-02-12 22,부산 중구,광복동,221112,.003,.5,.023,.013,22,12
2020-02-12 23,부산 중구,광복동,221112,.003,.5,.021,.015,15,10
2020-02-12 24,부산 중구,광복동,221112,.003,.5,.024,.012,18,10
2020-02-13 01,부산 중구,광복동,221112,.004,.5,.025,.01,21,11
2020-02-13 02,부산 중구,광복동,221112,.004,.5,.025,.01,17,10
2020-02-13 03,부산 중구,광복동,221112,.004,.5,.024,.01,20,10
2020-02-13 04,부산 중구,광복동,221112,.004,.5,.022,.01,20,12
2020-02-13 05,부산 중구,광복동,221112,.004,.6,.019,.012,16,13
2020-02-13 06,부산 중구,광복동,221112,.004,.6,.013,.017,21,15
2020-02-13 07,부산 중구,광복동,221112,.004,.6,.017,.013,22,13
2020-02-13 08,부산 중구,광복동,221112,.004,.6,.013,.017,20,14
2020-02-13 09,부산 중구,광복동,221112,.004,.6,.016,.015,24,13
2020-02-13 10,부산 중구,광복동,221112,.004,.6,.017,.016,20,15
2020-02-13 11,부산 중구,광복동,221112,.004,.5,.021,.016,25,21
2020-02-13 12,부산 중구,광복동,221112,.004,.5,.022,.015,22,21
2020-02-13 13,부산 중구,광복동,221112,.004,.5,.025,.014,26,16
2020-02-13 14,부산 중구,광복동,221112,.004,.5,.026,.015,19,15
2020-02-13 15,부산 중구,광복동,221112,.003,.5,.03,.015,18,15
2020-02-13 16,부산 중구,광복동,221112,.004,.5,.032,.016,19,12
2020-02-13 17,부산 중구,광복동,221112,.004,.5,.031,.019,16,12
2020-02-13 18,부산 중구,광복동,221112,.004,.5,.03,.023,19,12
2020-02-13 19,부산 중구,광복동,221112,.003,.5,.032,.02,22,12
2020-02-13 20,부산 중구,광복동,221112,.003,.5,.032,.017,22,10
2020-02-13 21,부산 중구,광복동,221112,.004,.6,.025,.022,21,10
2020-02-13 22,부산 중구,광복동,221112,.004,.6,.018,.026,24,11
2020-02-13 23,부산 중구,광복동,221112,.004,.6,.022,.022,28,13
2020-02-13 24,부산 중구,광복동,221112,.003,.5,.023,.019,24,15
2020-02-14 01,부산 중구,광복동,221112,.003,.5,.02,.019,26,11
2020-02-14 02,부산 중구,광복동,221112,.003,.5,.018,.018,21,12
2020-02-14 03,부산 중구,광복동,221112,.003,.6,.014,.02,22,22
2020-02-14 04,부산 중구,광복동,221112,.003,.6,.01,.022,27,23
2020-02-14 05,부산 중구,광복동,221112,.003,.5,.014,.018,28,24
2020-02-14 06,부산 중구,광복동,221112,.004,.5,.01,.02,28,21
2020-02-14 07,부산 중구,광복동,221112,.004,.7,.004,.028,35,27
2020-02-14 08,부산 중구,광복동,221112,.005,.7,.003,.029,38,29
2020-02-14 09,부산 중구,광복동,221112,.006,.8,.004,.034,42,32
