날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-04-10 14,부산 중구,광복동,221112,.003,.3,.033,.011,13,8
2020-04-10 15,부산 중구,광복동,221112,.003,.3,.034,.01,13,6
2020-04-10 16,부산 중구,광복동,221112,.003,.3,.034,.011,13,3
2020-04-10 17,부산 중구,광복동,221112,.003,.3,.036,.01,17,3
2020-04-10 18,부산 중구,광복동,221112,.003,.3,.036,.01,11,4
2020-04-10 19,부산 중구,광복동,221112,.004,.3,.026,.017,14,3
2020-04-10 20,부산 중구,광복동,221112,.003,.3,.035,.01,11,6
2020-04-10 21,부산 중구,광복동,221112,.003,.4,.029,.015,11,4
2020-04-10 22,부산 중구,광복동,221112,.004,.4,.022,.019,14,6
2020-04-10 23,부산 중구,광복동,221112,.004,.4,.021,.02,15,7
2020-04-10 24,부산 중구,광복동,221112,.003,.4,.025,.015,20,6
2020-04-11 01,부산 중구,광복동,221112,.002,.4,.028,.012,14,7
2020-04-11 02,부산 중구,광복동,221112,.002,.4,.026,.013,15,6
2020-04-11 03,부산 중구,광복동,221112,.002,.4,.028,.011,15,5
2020-04-11 04,부산 중구,광복동,221112,.002,.3,.03,.009,12,7
2020-04-11 05,부산 중구,광복동,221112,.002,.3,.029,.011,12,6
2020-04-11 06,부산 중구,광복동,221112,.002,.4,.024,.013,12,7
2020-04-11 07,부산 중구,광복동,221112,.003,.4,.011,.024,13,9
2020-04-11 08,부산 중구,광복동,221112,.003,.5,.009,.027,20,9
2020-04-11 09,부산 중구,광복동,221112,.004,.5,.009,.026,22,12
2020-04-11 10,부산 중구,광복동,221112,.004,.4,.016,.029,38,17
2020-04-11 11,부산 중구,광복동,221112,.004,.4,.029,.017,28,14
2020-04-11 12,부산 중구,광복동,221112,.003,.4,.039,.01,29,13
2020-04-11 13,부산 중구,광복동,221112,.003,.4,.04,.009,35,16
2020-04-11 14,부산 중구,광복동,221112,.003,.4,.038,.011,29,8
2020-04-11 15,부산 중구,광복동,221112,.003,.4,.041,.011,29,15
2020-04-11 16,부산 중구,광복동,221112,.003,.4,.038,.013,31,13
2020-04-11 17,부산 중구,광복동,221112,.003,.4,.041,.012,27,16
2020-04-11 18,부산 중구,광복동,221112,.003,.4,.045,.01,25,12
2020-04-11 19,부산 중구,광복동,221112,.003,.4,.044,.01,24,13
2020-04-11 20,부산 중구,광복동,221112,.003,.4,.042,.011,22,13
2020-04-11 21,부산 중구,광복동,221112,.003,.4,.035,.012,19,20
2020-04-11 22,부산 중구,광복동,221112,.003,.4,.037,.01,26,19
2020-04-11 23,부산 중구,광복동,221112,.003,.4,.024,.021,25,16
2020-04-11 24,부산 중구,광복동,221112,.003,.4,.029,.015,29,20
2020-04-12 01,부산 중구,광복동,221112,.002,.4,.032,.011,24,18
2020-04-12 02,부산 중구,광복동,221112,.002,.4,.037,.007,24,17
2020-04-12 03,부산 중구,광복동,221112,.002,.4,.041,.006,17,14
2020-04-12 04,부산 중구,광복동,221112,.002,.3,.046,.004,19,14
2020-04-12 05,부산 중구,광복동,221112,.003,.3,.045,.005,7,11
2020-04-12 06,부산 중구,광복동,221112,.002,.3,.044,.006,10,9
2020-04-12 07,부산 중구,광복동,221112,.002,.3,.043,.007,17,11
2020-04-12 08,부산 중구,광복동,221112,.002,.4,.042,.008,17,12
2020-04-12 09,부산 중구,광복동,221112,.003,.4,.038,.01,20,14
2020-04-12 10,부산 중구,광복동,221112,.003,.4,.039,.009,18,17
2020-04-12 11,부산 중구,광복동,221112,.003,.4,.039,.01,17,14
2020-04-12 12,부산 중구,광복동,221112,.002,.3,.042,.007,13,12
2020-04-12 13,부산 중구,광복동,221112,.003,.4,.04,.008,12,9
2020-04-12 14,부산 중구,광복동,221112,.003,.3,.042,.007,12,9
2020-04-12 15,부산 중구,광복동,221112,.003,.3,.042,.007,13,11
2020-04-12 16,부산 중구,광복동,221112,.003,.3,.042,.007,19,9
2020-04-12 17,부산 중구,광복동,221112,.002,.3,.044,.005,18,9
2020-04-12 18,부산 중구,광복동,221112,.003,.3,.043,.006,13,6
2020-04-12 19,부산 중구,광복동,221112,.003,.3,.044,.005,25,6
2020-04-12 20,부산 중구,광복동,221112,.002,.3,.043,.005,23,12
2020-04-12 21,부산 중구,광복동,221112,.003,.3,.042,.005,15,8
2020-04-12 22,부산 중구,광복동,221112,.003,.3,.04,.006,11,2
2020-04-12 23,부산 중구,광복동,221112,.002,.3,.042,.004,11,2
2020-04-12 24,부산 중구,광복동,221112,.002,.3,.044,.004,15,8
2020-04-13 01,부산 중구,광복동,221112,.002,.3,.045,.003,21,9
2020-04-13 02,부산 중구,광복동,221112,.002,.3,.045,.003,15,11
