날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-09-13 18,부산 중구,광복동,221112,.003,.2,.018,.012,19,5
2020-09-13 19,부산 중구,광복동,221112,.002,.2,.022,.009,15,6
2020-09-13 20,부산 중구,광복동,221112,.002,.2,.023,.008,21,6
2020-09-13 21,부산 중구,광복동,221112,.002,.2,.021,.009,17,6
2020-09-13 22,부산 중구,광복동,221112,.002,.2,.018,.011,19,8
2020-09-13 23,부산 중구,광복동,221112,.002,.2,.022,.008,21,9
2020-09-13 24,부산 중구,광복동,221112,.002,.2,.019,.009,24,8
2020-09-14 01,부산 중구,광복동,221112,.002,.2,.015,.012,27,8
2020-09-14 02,부산 중구,광복동,221112,.002,.2,.016,.01,21,8
2020-09-14 03,부산 중구,광복동,221112,.002,.2,.013,.013,19,5
2020-09-14 04,부산 중구,광복동,221112,.002,.2,.019,.007,20,
2020-09-14 05,부산 중구,광복동,221112,.002,.2,.016,.007,14,2
2020-09-14 06,부산 중구,광복동,221112,.002,.3,.016,.008,14,2
2020-09-14 07,부산 중구,광복동,221112,.002,.3,.008,.013,14,9
2020-09-14 08,부산 중구,광복동,221112,.002,.3,.008,.016,20,8
2020-09-14 09,부산 중구,광복동,221112,.003,.3,.009,.019,21,7
2020-09-14 10,부산 중구,광복동,221112,.003,.3,.016,.018,35,15
2020-09-14 11,부산 중구,광복동,221112,.003,.3,.022,.016,35,11
2020-09-14 12,부산 중구,광복동,221112,.003,.3,.028,.014,31,12
2020-09-14 13,부산 중구,광복동,221112,.003,.3,.035,.011,35,14
2020-09-14 14,부산 중구,광복동,221112,.003,.3,.041,.012,29,12
2020-09-14 15,부산 중구,광복동,221112,,,,,,
2020-09-14 16,부산 중구,광복동,221112,.003,.3,.044,.016,26,19
2020-09-14 17,부산 중구,광복동,221112,.003,.3,.053,.013,31,18
2020-09-14 18,부산 중구,광복동,221112,.003,.3,.048,.012,31,13
2020-09-14 19,부산 중구,광복동,221112,.003,.3,.038,.016,23,19
2020-09-14 20,부산 중구,광복동,221112,.003,.3,.04,.013,21,17
2020-09-14 21,부산 중구,광복동,221112,.003,.3,.032,.016,28,22
2020-09-14 22,부산 중구,광복동,221112,.003,.3,.02,.021,25,10
2020-09-14 23,부산 중구,광복동,221112,.003,.3,.031,.014,24,17
2020-09-14 24,부산 중구,광복동,221112,.002,.3,.028,.012,37,17
2020-09-15 01,부산 중구,광복동,221112,.002,.3,.028,.01,29,19
2020-09-15 02,부산 중구,광복동,221112,.002,.3,.022,.013,28,22
2020-09-15 03,부산 중구,광복동,221112,.002,.3,.018,.015,30,18
2020-09-15 04,부산 중구,광복동,221112,.003,.3,.007,.023,26,16
2020-09-15 05,부산 중구,광복동,221112,.003,.3,.004,.024,44,22
2020-09-15 06,부산 중구,광복동,221112,.003,.3,.004,.024,43,18
2020-09-15 07,부산 중구,광복동,221112,.003,.4,.005,.025,42,17
2020-09-15 08,부산 중구,광복동,221112,.003,.4,.005,.027,41,16
2020-09-15 09,부산 중구,광복동,221112,.004,.4,.015,.03,42,20
2020-09-15 10,부산 중구,광복동,221112,.012,.4,.043,.028,43,
2020-09-15 11,부산 중구,광복동,221112,.008,.3,.06,.017,39,21
2020-09-15 12,부산 중구,광복동,221112,.004,.3,.068,.011,44,28
2020-09-15 13,부산 중구,광복동,221112,.004,.3,.072,.009,34,23
2020-09-15 14,부산 중구,광복동,221112,.003,.3,.069,.008,38,21
2020-09-15 15,부산 중구,광복동,221112,.003,.2,.054,.008,34,19
2020-09-15 16,부산 중구,광복동,221112,.003,.2,.049,.006,22,13
2020-09-15 17,부산 중구,광복동,221112,.003,.2,.046,.007,17,8
2020-09-15 18,부산 중구,광복동,221112,.003,.3,.037,.012,14,5
2020-09-15 19,부산 중구,광복동,221112,.003,.3,.031,.015,13,4
2020-09-15 20,부산 중구,광복동,221112,.003,.3,.022,.02,12,4
2020-09-15 21,부산 중구,광복동,221112,.003,.3,.031,.013,14,11
2020-09-15 22,부산 중구,광복동,221112,.002,.2,.033,.012,14,10
2020-09-15 23,부산 중구,광복동,221112,.003,.2,.037,.011,16,9
2020-09-15 24,부산 중구,광복동,221112,.002,.2,.038,.009,17,9
2020-09-16 01,부산 중구,광복동,221112,.002,.2,.035,.01,10,6
2020-09-16 02,부산 중구,광복동,221112,.003,.2,.03,.013,19,17
