날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-08-14 11,부산 중구,광복동,221112,.003,.3,.023,.012,37,
2020-08-14 12,부산 중구,광복동,221112,.003,.4,.028,.011,30,11
2020-08-14 13,부산 중구,광복동,221112,.003,.4,.033,.009,26,19
2020-08-14 14,부산 중구,광복동,221112,.002,.4,.035,.008,28,9
2020-08-14 15,부산 중구,광복동,221112,.002,.3,.038,.007,29,20
2020-08-14 16,부산 중구,광복동,221112,.002,.3,.033,.011,31,9
2020-08-14 17,부산 중구,광복동,221112,.002,.3,.034,.01,33,9
2020-08-14 18,부산 중구,광복동,221112,.002,.3,.038,.008,32,16
2020-08-14 19,부산 중구,광복동,221112,.002,.3,.039,.011,39,16
2020-08-14 20,부산 중구,광복동,221112,.002,.4,.042,.011,36,10
2020-08-14 21,부산 중구,광복동,221112,.002,.4,.042,.013,43,22
2020-08-14 22,부산 중구,광복동,221112,.002,.4,.043,.012,43,16
2020-08-14 23,부산 중구,광복동,221112,.002,.3,.04,.011,38,13
2020-08-14 24,부산 중구,광복동,221112,.002,.3,.035,.012,37,14
2020-08-15 01,부산 중구,광복동,221112,.002,.4,.036,.013,38,13
2020-08-15 02,부산 중구,광복동,221112,.002,.4,.043,.009,41,13
2020-08-15 03,부산 중구,광복동,221112,.002,.4,.04,.013,48,13
2020-08-15 04,부산 중구,광복동,221112,.002,.3,.034,.014,45,23
2020-08-15 05,부산 중구,광복동,221112,.002,.3,.024,.019,46,15
2020-08-15 06,부산 중구,광복동,221112,.003,.4,.015,.024,44,14
2020-08-15 07,부산 중구,광복동,221112,.003,.4,.017,.024,49,20
2020-08-15 08,부산 중구,광복동,221112,.003,.4,.022,.022,48,17
2020-08-15 09,부산 중구,광복동,221112,.003,.4,.028,.019,43,21
2020-08-15 10,부산 중구,광복동,221112,.003,.4,.034,.013,51,26
2020-08-15 11,부산 중구,광복동,221112,.003,.3,.036,.011,53,17
2020-08-15 12,부산 중구,광복동,221112,.003,.3,.042,.011,35,21
2020-08-15 13,부산 중구,광복동,221112,.002,.3,.05,.011,32,15
2020-08-15 14,부산 중구,광복동,221112,.002,.3,.042,.012,30,16
2020-08-15 15,부산 중구,광복동,221112,.003,.4,.037,.011,35,17
2020-08-15 16,부산 중구,광복동,221112,.003,.4,.04,.01,32,
2020-08-15 17,부산 중구,광복동,221112,.003,.4,.038,.009,25,12
2020-08-15 18,부산 중구,광복동,221112,.003,.4,.029,.011,22,11
2020-08-15 19,부산 중구,광복동,221112,.003,.3,.023,.013,27,13
2020-08-15 20,부산 중구,광복동,221112,.003,.3,.019,.014,23,9
2020-08-15 21,부산 중구,광복동,221112,.003,.4,.014,.017,24,8
2020-08-15 22,부산 중구,광복동,221112,.003,.4,.012,.018,20,12
