날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-11-12 04,부산 중구,광복동,221112,.003,.4,.021,.014,20,13
2020-11-12 05,부산 중구,광복동,221112,.003,.4,.013,.021,19,13
2020-11-12 06,부산 중구,광복동,221112,.003,.4,.012,.021,15,12
2020-11-12 07,부산 중구,광복동,221112,.003,.4,.007,.026,23,13
2020-11-12 08,부산 중구,광복동,221112,.003,.5,.005,.031,27,14
2020-11-12 09,부산 중구,광복동,221112,.004,.5,.005,.035,33,17
2020-11-12 10,부산 중구,광복동,221112,.003,.4,.009,.038,57,26
2020-11-12 11,부산 중구,광복동,221112,.003,.3,.027,.021,48,16
2020-11-12 12,부산 중구,광복동,221112,.003,.3,.032,.013,25,11
2020-11-12 13,부산 중구,광복동,221112,.003,.3,.038,.008,21,9
2020-11-12 14,부산 중구,광복동,221112,.003,.3,.042,.008,19,11
2020-11-12 15,부산 중구,광복동,221112,.003,.3,.042,.01,24,13
2020-11-12 16,부산 중구,광복동,221112,.003,.3,.041,.013,,12
2020-11-12 17,부산 중구,광복동,221112,.003,.3,.037,.014,20,11
2020-11-12 18,부산 중구,광복동,221112,.003,.3,.036,.014,21,9
2020-11-12 19,부산 중구,광복동,221112,.003,.5,.013,.03,22,7
2020-11-12 20,부산 중구,광복동,221112,.003,.5,.006,.034,24,18
2020-11-12 21,부산 중구,광복동,221112,.003,.5,.011,.029,23,15
2020-11-12 22,부산 중구,광복동,221112,.003,.4,.015,.025,26,13
2020-11-12 23,부산 중구,광복동,221112,.003,.4,.014,.024,22,9
2020-11-12 24,부산 중구,광복동,221112,.003,.4,.014,.024,21,5
2020-11-13 01,부산 중구,광복동,221112,.003,.4,.015,.022,21,9
2020-11-13 02,부산 중구,광복동,221112,.003,.4,.019,.019,18,16
2020-11-13 03,부산 중구,광복동,221112,.003,.3,.026,.012,26,20
2020-11-13 04,부산 중구,광복동,221112,.003,.3,.024,.014,29,16
2020-11-13 05,부산 중구,광복동,221112,.003,.3,.023,.014,31,19
2020-11-13 06,부산 중구,광복동,221112,.003,.3,.032,.01,34,19
2020-11-13 07,부산 중구,광복동,221112,.003,.4,.025,.015,33,22
2020-11-13 08,부산 중구,광복동,221112,.003,.5,.009,.029,33,23
2020-11-13 09,부산 중구,광복동,221112,.004,.5,.005,.034,47,26
2020-11-13 10,부산 중구,광복동,221112,.004,.5,.011,.04,74,35
2020-11-13 11,부산 중구,광복동,221112,.003,.4,.025,.027,57,34
2020-11-13 12,부산 중구,광복동,221112,.004,.5,.017,.037,46,22
2020-11-13 13,부산 중구,광복동,221112,.003,.4,.028,.03,55,29
2020-11-13 14,부산 중구,광복동,221112,.003,.4,.037,.024,51,25
2020-11-13 15,부산 중구,광복동,221112,.004,.4,.032,.029,38,22
2020-11-13 16,부산 중구,광복동,221112,.003,.4,.045,.019,45,
2020-11-13 17,부산 중구,광복동,221112,.003,.4,.031,.024,34,
2020-11-13 18,부산 중구,광복동,221112,.003,.4,.023,.032,27,
2020-11-13 19,부산 중구,광복동,221112,.003,.5,.022,.032,19,2
2020-11-13 20,부산 중구,광복동,221112,.003,.5,.033,.021,45,30
2020-11-13 21,부산 중구,광복동,221112,.004,.5,.032,.022,48,25
2020-11-13 22,부산 중구,광복동,221112,.004,.5,.039,.017,49,26
2020-11-13 23,부산 중구,광복동,221112,.003,.4,.046,.012,44,22
2020-11-13 24,부산 중구,광복동,221112,.003,.4,.048,.009,46,26
2020-11-14 01,부산 중구,광복동,221112,.003,.4,.047,.009,43,22
2020-11-14 02,부산 중구,광복동,221112,.003,.4,.048,.007,45,17
2020-11-14 03,부산 중구,광복동,221112,.003,.4,.047,.006,48,20
2020-11-14 04,부산 중구,광복동,221112,.003,.4,.044,.007,47,17
2020-11-14 05,부산 중구,광복동,221112,.003,.4,.045,.006,49,22
2020-11-14 06,부산 중구,광복동,221112,.003,.4,.046,.005,37,23
2020-11-14 07,부산 중구,광복동,221112,.003,.4,.043,.007,40,18
2020-11-14 08,부산 중구,광복동,221112,.003,.5,.019,.025,35,20
2020-11-14 09,부산 중구,광복동,221112,.003,.5,.03,.016,53,18
2020-11-14 10,부산 중구,광복동,221112,.003,.5,.035,.011,48,20
2020-11-14 11,부산 중구,광복동,221112,.003,.5,.028,.017,47,16
2020-11-14 12,부산 중구,광복동,221112,.003,.5,.027,.019,48,20
2020-11-14 13,부산 중구,광복동,221112,.003,.4,.039,.009,51,24
2020-11-14 14,부산 중구,광복동,221112,.002,.4,.041,.008,43,19
2020-11-14 15,부산 중구,광복동,221112,.003,.3,.042,.007,38,17
2020-11-14 16,부산 중구,광복동,221112,.003,.3,.042,.007,36,12
2020-11-14 17,부산 중구,광복동,221112,.002,.3,.038,.009,38,13
2020-11-14 18,부산 중구,광복동,221112,.002,.3,.036,.009,33,10
